scenario,scene_id,valid_pixels,total_pixels,valid_ratio,mean,median,std,min,max,p10,p90
ground_rot_45,scene_0316,49,196,0.25,0.33423832058906555,0.33792003989219666,0.14171196520328522,-0.015717757865786552,0.5851768255233765,0.14033053815364838,0.511206328868866
ground_rot_45,scene_0317,45,196,0.22959183673469388,0.26893821358680725,0.2712669372558594,0.14160381257534027,-0.01880592852830887,0.6211856603622437,0.0728164091706276,0.4295276701450348
ground_rot_45,scene_0318,44,196,0.22448979591836735,0.18542350828647614,0.20148596167564392,0.1153484359383583,-0.0942128449678421,0.5037656426429749,0.028241323307156563,0.29596832394599915
ground_rot_45,scene_0319,51,196,0.2602040816326531,0.22589541971683502,0.23890262842178345,0.14027969539165497,-0.19455884397029877,0.5193203091621399,0.012125957757234573,0.39058148860931396
ground_rot_45,scene_0320,49,196,0.25,0.3923480808734894,0.39342665672302246,0.10509161651134491,0.09846502542495728,0.6379766464233398,0.2689070701599121,0.5124024748802185
ground_rot_45,scene_0321,32,196,0.16326530612244897,0.30137956142425537,0.32316023111343384,0.113312266767025,-0.03153470903635025,0.5039901733398438,0.1250024288892746,0.40948522090911865
ground_rot_45,scene_0322,30,196,0.15306122448979592,0.1486126184463501,0.14523304998874664,0.11393219232559204,-0.13538938760757446,0.3361775875091553,0.022698113694787025,0.3094789385795593
ground_rot_45,scene_0323,19,196,0.09693877551020408,0.11935180425643921,0.14954489469528198,0.15131071209907532,-0.14371618628501892,0.3510497808456421,-0.06583981961011887,0.3041297197341919
ground_rot_45,scene_0324,18,196,0.09183673469387756,0.10572481155395508,0.10686305165290833,0.11650391668081284,-0.13336466252803802,0.36580806970596313,-0.03349641337990761,0.2108771651983261
ground_rot_45,scene_0325,14,196,0.07142857142857142,0.20612308382987976,0.1402789205312729,0.15404784679412842,-0.02858474850654602,0.45481494069099426,-0.004553707782179117,0.3753611445426941
ground_rot_45,scene_0326,13,196,0.0663265306122449,0.17682024836540222,0.1596205234527588,0.10109178721904755,0.00284649059176445,0.3450922966003418,0.05842155963182449,0.31182241439819336
ground_rot_45,scene_0327,21,196,0.10714285714285714,0.14709660410881042,0.15393787622451782,0.08117421716451645,-0.03926500678062439,0.26617497205734253,0.023592863231897354,0.263315349817276
ground_rot_45,scene_0328,14,196,0.07142857142857142,0.21670982241630554,0.20473024249076843,0.11995511502027512,0.022859185934066772,0.45996832847595215,0.07315059751272202,0.38389721512794495
ground_rot_45,scene_0329,21,196,0.10714285714285714,0.35518282651901245,0.3804861307144165,0.13863873481750488,0.06440378725528717,0.5722557306289673,0.19398602843284607,0.5499207973480225
ground_rot_45,scene_0330,44,196,0.22448979591836735,0.3315955102443695,0.30719175934791565,0.10149628669023514,0.14493218064308167,0.5632205605506897,0.2070503830909729,0.4452638030052185
ground_rot_45,scene_0331,48,196,0.24489795918367346,0.3839203715324402,0.3649771213531494,0.15588094294071198,0.04524918273091316,0.7377665042877197,0.20194502174854279,0.6001790761947632
ground_rot_45,scene_0332,10,196,0.05102040816326531,0.11274182796478271,0.07095497846603394,0.10552200675010681,-0.022639041766524315,0.35008811950683594,-0.003513558069244027,0.20546221733093262
ground_rot_45,scene_0333,11,196,0.05612244897959184,0.23276254534721375,0.2661222815513611,0.1174662858247757,0.009224433451890945,0.3782574236392975,0.04884801059961319,0.34796464443206787
ground_rot_45,scene_0334,39,196,0.1989795918367347,0.17975059151649475,0.20557749271392822,0.11600780487060547,-0.13840055465698242,0.4725225865840912,0.025510273873806,0.31548264622688293
ground_rot_45,scene_0335,21,196,0.10714285714285714,0.31316056847572327,0.3377637267112732,0.11110155284404755,0.03374677151441574,0.497016578912735,0.15037280321121216,0.4210353493690491
ground_rot_45,scene_0336,42,196,0.21428571428571427,0.16396993398666382,0.18400272727012634,0.12868700921535492,-0.19651560485363007,0.3715725839138031,0.018462762236595154,0.30888819694519043
ground_rot_45,scene_0337,20,196,0.10204081632653061,0.1965821087360382,0.19102007150650024,0.15166282653808594,-0.24775628745555878,0.4111550450325012,0.025869054719805717,0.36629483103752136
ground_rot_45,scene_0338,16,196,0.08163265306122448,0.21870851516723633,0.22883157432079315,0.13218961656093597,-0.15614300966262817,0.40809258818626404,0.08546392619609833,0.3573715090751648
ground_rot_45,scene_0339,13,196,0.0663265306122449,0.302763432264328,0.28420794010162354,0.08637676388025284,0.11924247443675995,0.48107701539993286,0.22415059804916382,0.39917394518852234
ground_rot_45,scene_0340,17,196,0.08673469387755102,0.3201334774494171,0.33121368288993835,0.11890120804309845,0.14693652093410492,0.5054961442947388,0.15904423594474792,0.49248769879341125
ground_rot_45,scene_0341,10,196,0.05102040816326531,0.2910841107368469,0.3159993886947632,0.12775160372257233,0.014199517667293549,0.4735662639141083,0.1561097949743271,0.41608962416648865
ground_rot_45,scene_0342,55,196,0.28061224489795916,0.31085917353630066,0.33992862701416016,0.1346735954284668,-0.0580427460372448,0.5923144817352295,0.12659330666065216,0.45864033699035645
ground_rot_45,scene_0343,38,196,0.19387755102040816,0.1525501161813736,0.1431693434715271,0.13370756804943085,-0.2065199613571167,0.41032883524894714,-0.0026114925276488066,0.3634907901287079
ground_rot_45,scene_0344,44,196,0.22448979591836735,0.25551754236221313,0.22563998401165009,0.13319699466228485,-0.08971928060054779,0.5299317836761475,0.10969407856464386,0.4441710412502289
ground_rot_45,scene_0345,24,196,0.12244897959183673,0.12736991047859192,0.12663327157497406,0.12354539334774017,-0.04413673281669617,0.44478318095207214,-0.030783476307988167,0.2508715093135834
ground_rot_45,scene_0346,38,196,0.19387755102040816,0.4921063780784607,0.5084084272384644,0.14302538335323334,0.13614521920681,0.7162455320358276,0.33348482847213745,0.6389939188957214
ground_rot_45,scene_0347,35,196,0.17857142857142858,0.22894984483718872,0.2644152045249939,0.13346154987812042,-0.07215852290391922,0.47361624240875244,0.030104365199804306,0.39991360902786255
ground_rot_45,scene_0348,48,196,0.24489795918367346,0.17206218838691711,0.17224548757076263,0.11546070128679276,-0.09782769531011581,0.3715645670890808,0.0025220720563083887,0.32396191358566284
ground_rot_45,scene_0349,29,196,0.14795918367346939,0.4253730773925781,0.40196871757507324,0.10190517455339432,0.2780763804912567,0.6309206485748291,0.3057214915752411,0.5836113095283508
ground_rot_45,scene_0350,25,196,0.12755102040816327,0.17428046464920044,0.13098694384098053,0.16537119448184967,-0.16527532041072845,0.5229125618934631,0.020928973332047462,0.43268659710884094
ground_rot_45,scene_0351,14,196,0.07142857142857142,0.15349705517292023,0.13329294323921204,0.08524139970541,-0.0219096802175045,0.2963852882385254,0.07921621948480606,0.2632763087749481
ground_rot_45,scene_0352,29,196,0.14795918367346939,0.1146947517991066,0.1441129744052887,0.1347029060125351,-0.2133786976337433,0.33875614404678345,-0.09788257628679276,0.2512039244174957
ground_rot_45,scene_0353,23,196,0.11734693877551021,0.1425449699163437,0.17419463396072388,0.11871427297592163,-0.1930895447731018,0.2818893790245056,-0.009314131923019886,0.27558234333992004
ground_rot_45,scene_0354,15,196,0.07653061224489796,0.2226165533065796,0.23740947246551514,0.10210657864809036,0.06273187696933746,0.3589099049568176,0.11044593155384064,0.3567354679107666
ground_rot_45,scene_0355,25,196,0.12755102040816327,0.26966026425361633,0.2737053632736206,0.13175982236862183,0.0061948359943926334,0.5095876455307007,0.09856490790843964,0.4659024775028229
ground_rot_45,scene_0356,6,196,0.030612244897959183,0.2752862572669983,0.2653238773345947,0.08405692130327225,0.12461920827627182,0.3943895697593689,0.18519647419452667,0.3684632480144501
ground_rot_45,scene_0357,31,196,0.15816326530612246,0.16042368113994598,0.12419590353965759,0.14603093266487122,-0.08013755828142166,0.47132521867752075,-0.009933602064847946,0.3660059869289398
ground_rot_45,scene_0358,32,196,0.16326530612244897,0.2620267868041992,0.287414014339447,0.11022995412349701,-0.021893002092838287,0.4277840554714203,0.11206548660993576,0.38794222474098206
ground_rot_45,scene_0359,27,196,0.1377551020408163,0.45149776339530945,0.4544553756713867,0.1613139808177948,0.1206974908709526,0.7406521439552307,0.25621503591537476,0.6585146188735962
ground_rot_45,scene_0360,55,196,0.28061224489795916,0.29374340176582336,0.31977924704551697,0.10333837568759918,0.036092374473810196,0.4847724139690399,0.14867280423641205,0.4354260265827179
ground_rot_45,scene_0361,17,196,0.08673469387755102,0.13502047955989838,0.1596861034631729,0.11319684237241745,-0.11320740729570389,0.29699450731277466,-0.011565208435058594,0.26764869689941406
ground_rot_45,scene_0362,21,196,0.10714285714285714,0.4673418402671814,0.45383867621421814,0.1253836750984192,0.1830599308013916,0.7053870558738708,0.3335026502609253,0.6404616236686707
ground_rot_45,scene_0363,22,196,0.11224489795918367,0.176530659198761,0.18417543172836304,0.10527507215738297,-0.05998191982507706,0.3759990334510803,0.02592724934220314,0.28492701053619385
ground_rot_45,scene_0364,18,196,0.09183673469387756,0.19296403229236603,0.20685350894927979,0.14924095571041107,-0.05997967720031738,0.3926222324371338,-0.05961335077881813,0.3713224530220032
ground_rot_45,scene_0365,33,196,0.1683673469387755,0.09239964187145233,0.0870400220155716,0.12213345617055893,-0.13551907241344452,0.3527229428291321,-0.08600717782974243,0.2530353367328644
ground_rot_45,scene_0366,27,196,0.1377551020408163,0.16380907595157623,0.15934835374355316,0.1340702474117279,-0.07596741616725922,0.39310532808303833,-0.024725502356886864,0.3370831608772278
ground_rot_45,scene_0367,36,196,0.1836734693877551,0.13200129568576813,0.15209491550922394,0.1213270053267479,-0.08752086758613586,0.37988847494125366,-0.0130076352506876,0.2806501090526581
ground_rot_45,scene_0368,11,196,0.05612244897959184,0.1163400337100029,0.1813928782939911,0.12704427540302277,-0.17218345403671265,0.29556578397750854,-0.062186919152736664,0.20137059688568115
ground_rot_45,scene_0369,18,196,0.09183673469387756,0.3291899561882019,0.29988956451416016,0.10760380327701569,0.1283925473690033,0.5588998794555664,0.21627911925315857,0.4689825773239136
ground_rot_45,scene_0370,46,196,0.23469387755102042,0.218523770570755,0.2183523178100586,0.13432519137859344,-0.1078299954533577,0.5555990934371948,0.06714338809251785,0.3986962139606476
ground_rot_45,scene_0371,19,196,0.09693877551020408,0.14767317473888397,0.16499468684196472,0.11965411901473999,-0.04287761449813843,0.3972775340080261,-0.0011072095949202776,0.2819253206253052
ground_rot_45,scene_0372,30,196,0.15306122448979592,0.34425342082977295,0.34216010570526123,0.09741438925266266,0.18133051693439484,0.5261150598526001,0.22732847929000854,0.462969034910202
ground_rot_45,scene_0373,47,196,0.23979591836734693,0.20856337249279022,0.2156958132982254,0.09840615093708038,-0.10750563442707062,0.4140678644180298,0.09018555283546448,0.3191443979740143
ground_rot_45,scene_0374,46,196,0.23469387755102042,0.16808463633060455,0.16057217121124268,0.12279804050922394,-0.14833708107471466,0.4192160367965698,0.006329350173473358,0.3228965401649475
ground_rot_45,scene_0375,29,196,0.14795918367346939,0.4309622049331665,0.4650895595550537,0.1463446468114853,-0.01200534775853157,0.655194878578186,0.2756020426750183,0.5954465270042419
ground_rot_45,scene_0376,38,196,0.19387755102040816,0.2238837331533432,0.2144961804151535,0.13874420523643494,-0.1603115200996399,0.5520454049110413,0.053237732499837875,0.39550545811653137
ground_rot_45,scene_0377,13,196,0.0663265306122449,0.10036499053239822,0.13036474585533142,0.1250869482755661,-0.18250998854637146,0.27278733253479004,-0.013718423433601856,0.2551575303077698
ground_rot_45,scene_0378,50,196,0.25510204081632654,0.18796759843826294,0.22636444866657257,0.13648797571659088,-0.10910189896821976,0.3618185520172119,-0.023830875754356384,0.33876535296440125
ground_rot_45,scene_0379,31,196,0.15816326530612246,0.4704136252403259,0.45474931597709656,0.13950878381729126,0.21445423364639282,0.7546345591545105,0.28343749046325684,0.6906191110610962
ground_rot_45,scene_0380,23,196,0.11734693877551021,0.14643627405166626,0.15702959895133972,0.12909835577011108,-0.08532854914665222,0.3802351653575897,-0.05639161169528961,0.316476047039032
ground_rot_45,scene_0381,27,196,0.1377551020408163,0.07373833656311035,0.06092675030231476,0.13712263107299805,-0.2166740745306015,0.35101523995399475,-0.09483296424150467,0.24044306576251984
ground_rot_45,scene_0382,26,196,0.1326530612244898,0.08391518890857697,0.14995655417442322,0.14876601099967957,-0.23581016063690186,0.3313484787940979,-0.11476674675941467,0.22939300537109375
ground_rot_45,scene_0383,5,196,0.025510204081632654,0.12700919806957245,0.10373324155807495,0.07567378133535385,0.05837669223546982,0.27384060621261597,0.0698435828089714,0.20912496745586395
ground_rot_45,scene_0384,35,196,0.17857142857142858,0.24142619967460632,0.23978009819984436,0.1084115207195282,0.03521084040403366,0.5349922776222229,0.1095883846282959,0.3634355962276459
ground_rot_45,scene_0385,36,196,0.1836734693877551,0.24410772323608398,0.2325798124074936,0.10810602456331253,0.05434044077992439,0.4275299906730652,0.11328589171171188,0.38847145438194275
ground_rot_45,scene_0386,10,196,0.05102040816326531,0.32542356848716736,0.3381374478340149,0.08153070509433746,0.13326400518417358,0.4683314561843872,0.2621114253997803,0.3920660614967346
ground_rot_45,scene_0387,34,196,0.17346938775510204,0.11936305463314056,0.09638622403144836,0.14075441658496857,-0.1745855063199997,0.4071572721004486,-0.06115143001079559,0.3026526868343353
ground_rot_45,scene_0388,47,196,0.23979591836734693,0.3077029585838318,0.3065560460090637,0.11156892031431198,0.10236361622810364,0.6113271713256836,0.1551630049943924,0.44670766592025757
ground_rot_45,scene_0389,36,196,0.1836734693877551,0.4906512498855591,0.47873491048812866,0.10718623548746109,0.2714512348175049,0.6640157103538513,0.3465192914009094,0.631003737449646
ground_rot_45,scene_0390,44,196,0.22448979591836735,0.3930298388004303,0.39656779170036316,0.10131283849477768,0.11766120046377182,0.5756003856658936,0.25919434428215027,0.5361918210983276
ground_rot_45,scene_0391,14,196,0.07142857142857142,0.215941920876503,0.22578367590904236,0.07362453639507294,0.08448732644319534,0.3202095031738281,0.14416077733039856,0.3131049871444702
ground_rot_45,scene_0392,17,196,0.08673469387755102,0.2703114151954651,0.29545074701309204,0.1397947371006012,0.026552923023700714,0.4929537773132324,0.08501087129116058,0.44149860739707947
ground_rot_45,scene_0393,35,196,0.17857142857142858,0.12120317667722702,0.15679343044757843,0.13176076114177704,-0.16251683235168457,0.4125797748565674,-0.046668894588947296,0.28128349781036377
ground_rot_45,scene_0394,47,196,0.23979591836734693,0.1341233253479004,0.14802074432373047,0.1190791055560112,-0.15988606214523315,0.40008842945098877,-0.010911481454968452,0.2841217815876007
ground_rot_45,scene_0395,45,196,0.22959183673469388,0.12039030343294144,0.1367287039756775,0.12889088690280914,-0.21630068123340607,0.3402915298938751,-0.0549592487514019,0.2797136604785919
ground_rot_45,scene_0396,6,196,0.030612244897959183,0.1580365002155304,0.20940858125686646,0.1687638908624649,-0.15907570719718933,0.357307106256485,-0.055029869079589844,0.31086915731430054
ground_rot_45,scene_0397,15,196,0.07653061224489796,0.038625653833150864,0.04385094344615936,0.14699341356754303,-0.210826575756073,0.2855960726737976,-0.1933230757713318,0.2153308391571045
ground_rot_45,scene_0398,31,196,0.15816326530612246,0.23571401834487915,0.23306089639663696,0.12439524382352829,-0.10985496640205383,0.40509602427482605,0.09499777853488922,0.3975202441215515
ground_rot_45,scene_0399,49,196,0.25,0.3465924561023712,0.3759590685367584,0.1412351280450821,-0.06298033893108368,0.5653713345527649,0.1648373156785965,0.505513608455658
